"label_panel","FL_ppm","alpha_label","alpha","deltaH_permil","deltaH_ppm","generation_time_years","mu_day","detectable_fraction","incubation_time_days","TG_error_years"
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.220752947423808,0.00860252781926073,0.00205108020434518,0.23867246850776,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.225903627802373,0.00840638722747045,0.00205108020434518,0.244241253046282,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.231174485549675,0.00821471870860525,0.00205108020434518,0.249939970297321,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.236568324683608,0.00802742029786498,0.00205108020434518,0.255771651893662,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.242088014646337,0.00784439235528195,0.00205108020434518,0.261739400203146,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.247736491830793,0.00766553751271401,0.00205108020434518,0.267846389979077,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.253516761142794,0.00749076062204612,0.00205108020434518,0.27409587004915,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.259431897599607,0.00731996870457299,0.00205108020434518,0.280491165043774,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.265485047965817,0.00715307090153575,0.00205108020434518,0.28703567716473,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.271679432427352,0.0069899784257865,0.00205108020434518,0.29373288799509,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.278018346304578,0.0068306045145548,0.00205108020434518,0.300586360351367,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.284505161805361,0.00667486438329123,0.00205108020434518,0.30759974017888,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.291143329819028,0.00652267518056324,0.00205108020434518,0.314776758491344,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.297936381752193,0.00637395594397942,0.00205108020434518,0.322121233355715,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.304887931407408,0.00622862755711874,0.00205108020434518,0.329637071923339,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.312001676905658,0.00608661270744174,0.00205108020434518,0.337328272508506,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.319281402653701,0.00594783584516145,0.00205108020434518,0.345198926715488,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.326730981357319,0.00581222314305202,0.00205108020434518,0.353253221615216,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.334354376081539,0.00567970245717374,0.00205108020434518,0.361495441972733,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.342155642358924,0.00555020328849351,0.00205108020434518,0.369929972526634,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.350138930347058,0.00542365674538044,0.00205108020434518,0.378561300321675,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.358308487036365,0.00529999550695649,0.00205108020434518,0.387394017095815,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.366668658509449,0.00517915378728279,0.00205108020434518,0.396432821722954,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.37522389225314,0.0050610673003625,0.00205108020434518,0.405682522712666,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.383978739524497,0.00494567322594161,0.00205108020434518,0.415148040768248,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.392937857772002,0.00483291017608949,0.00205108020434518,0.424834411404468,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.402106013113258,0.00472271816254144,0.00205108020434518,0.434746787626378,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.411488082870495,0.00461503856478581,0.00205108020434518,0.444890442670642,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.421089058165224,0.00450981409887877,0.00205108020434518,0.455270772810813,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.430914046573448,0.00440698878697013,0.00205108020434518,0.465893300228076,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.440968274842813,0.0043065079275239,0.00205108020434518,0.476763675948963,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.45125709167316,0.00420831806621791,0.00205108020434518,0.487887682851614,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.461785970561953,0.00411236696750694,0.00205108020434518,0.499271238742187,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.472560512716101,0.00401860358683415,0.00205108020434518,0.510920399503037,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.483586450031714,0.00392697804347613,0.00205108020434518,0.52284136231436,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.494869648143387,0.00383744159400714,0.00205108020434518,0.535040468950997,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.50641610954463,0.00374994660636827,0.00205108020434518,0.547524209156167,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.518231976781109,0.00366444653452797,0.00205108020434518,0.560299224093911,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.530323535718381,0.00358089589372016,0.00205108020434518,0.573372309882095,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.542697218885892,0.00349925023624712,0.00205108020434518,0.586750421207843,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.555359608898973,0.00341946612783388,0.00205108020434518,0.600440675027323,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.568317441960709,0.00334150112452189,0.00205108020434518,0.614450354351869,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.581577611445485,0.00326531375008943,0.00205108020434518,0.628786912122428,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.595147171566167,0.00319086347398692,0.00205108020434518,0.64345797517442,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.609033341126837,0.00311811068977522,0.00205108020434518,0.658471348295095,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.623243507363085,0.00304701669405564,0.00205108020434518,0.673835018375567,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.637785229871915,0.00297754366588027,0.00205108020434518,0.68955715865972,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.652666244633333,0.00290965464663181,0.00205108020434518,0.705646133092253,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.667894468125774,0.00284331352036216,0.00205108020434518,0.722110500768174,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.683478001537554,0.00277848499457925,0.00205108020434518,0.738959020486111,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.699425135076579,0.00271513458147195,0.00205108020434518,0.756200655407862,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.71574435238061,0.00265322857956309,0.00205108020434518,0.773844577826665,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.732444335030437,0.00259273405578076,0.00205108020434518,0.791900174046719,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.749533967168349,0.00253361882793842,0.00205108020434518,0.810377049376561,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.767022340224364,0.00247585144761444,0.00205108020434518,0.829285033238948,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.784918757752735,0.00241940118342202,0.00205108020434518,0.848634184399958,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.803232740381304,0.00236423800466054,0.00205108020434518,0.868434796320111,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.821974030876332,0.00231033256533968,0.00205108020434518,0.888697402630332,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.84115259932551,0.00225765618856778,0.00205108020434518,0.909432782735687,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.860778648441889,0.00220618085129619,0.00205108020434518,0.930651967549868,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.880862618991582,0.00215587916941139,0.00205108020434518,0.952366245363471,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.90141519534809,0.00210672438316705,0.00205108020434518,0.974587167849206,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.922447311176227,0.00205869034294829,0.00205108020434518,0.997326556207204,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.943970155248675,0.0020117514953604,0.00205108020434518,1.02059650745373,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.965995177398238,0.00196588286963489,0.00205108020434518,1.04440940085661,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,0.988534094608986,0.00192106006434535,0.00205108020434518,1.06877790452081,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.01159889724952,0.00187725923442629,0.00205108020434518,1.09371498212771,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.03520185545165,0.00183445707848793,0.00205108020434518,1.11923389983155,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.05935552563795,0.00179263082642014,0.00205108020434518,1.14534823331685,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.08407275720158,0.00175175822727919,0.00205108020434518,1.17207187502046,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.10936669934196,0.00171181753745047,0.00205108020434518,1.19941904152215,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.13525080805995,0.00167278750908127,0.00205108020434518,1.22740428110758,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.16173885331626,0.00163464737877725,0.00205108020434518,1.25604248150783,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.18884492635684,0.00159737685655656,0.00205108020434518,1.28534887781939,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.21658344720924,0.00156095611505595,0.00205108020434518,1.31533906060904,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.24496917235382,0.00152536577898285,0.00205108020434518,1.34602898420781,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.274017202574,0.00149058691480801,0.00205108020434518,1.37743497519841,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.30374299098966,0.00145660102069318,0.00205108020434518,1.40957374110074,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.33416235127793,0.00142339001664836,0.00205108020434518,1.44246237926008,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.36529146608588,0.00139093623491357,0.00205108020434518,1.47611838594256,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.3971468956394,0.00135922241055979,0.00205108020434518,1.51055966564298,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.42974558655304,0.00132823167230436,0.00205108020434518,1.54580454060966,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.46310488084532,0.00129794753353562,0.00205108020434518,1.58187176059169,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.49724252516445,0.00126835388354237,0.00205108020434518,1.61878051281344,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.53217668022926,0.00123943497894313,0.00205108020434518,1.65655043218193,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.56792593049047,0.00121117543531094,0.00205108020434518,1.69520161173227,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.60450929401728,0.00118356021898908,0.00205108020434518,1.73475461331688,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.64194623261478,0.00115657463909334,0.00205108020434518,1.7752304785441,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.68025666217725,0.00113020433969675,0.00205108020434518,1.81665073997197,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.71946096328321,0.0011044352921924,0.00205108020434518,1.85903743256329,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.75957999203751,0.00107925378783043,0.00205108020434518,1.90241310540783,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.80063509116651,0.0010546464304252,0.00205108020434518,1.94680083371815,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.84264810137209,0.00103060012922871,0.00205108020434518,1.99222423110525,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.88564137295055,0.00100710209196651,0.00205108020434518,2.0387074621407,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.92963777768268,0.000984139818032418,0.00205108020434518,2.08627525521176,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,1.97466072100116,0.000961701091838348,0.00205108020434518,2.13495291567659,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.02073415444193,0.000939773976315838,0.00205108020434518,2.18476633932627,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.06788258838605,0.000918346806565686,0.00205108020434518,2.23574202616099,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.11613110509884,0.000897408183652405,0.00205108020434518,2.28790709448768,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.16550537207332,0.000876946968540153,0.00205108020434518,2.34128929534652,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.21603165568484,0.000856952276166936,0.00205108020434518,2.39591702727408,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.26773683516452,0.000837413469653915,0.00205108020434518,2.45181935141093,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.3206484168985,0.000818320154646746,0.00205108020434518,2.50902600696174,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.37479454906099,0.000799662173785939,0.00205108020434518,2.56756742701607,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.43020403658865,0.00078142960130329,0.00205108020434518,2.62747475473834,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.48690635650439,0.000763612737741523,0.00205108020434518,2.68877985993553,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.54493167359873,0.000746202104794322,0.00205108020434518,2.75151535601145,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.604310856477,0.000729188440264018,0.00205108020434518,2.81571461731654,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.66507549398097,0.000712562693134227,0.00205108020434518,2.88141179690259,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.72725791199367,0.000696316018754854,0.00205108020434518,2.94864184469162,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.79089119063627,0.000680439774136866,0.00205108020434518,3.01744052606874,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.85600918186618,0.000664925513354351,0.00205108020434518,3.08784444090877,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.92264652748585,0.000649764983051411,0.00205108020434518,3.15989104304685,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,2.99083867757164,0.000634950118051502,0.00205108020434518,3.23361866020332,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.06062190933274,0.000620473037066877,0.00205108020434518,3.30906651437352,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.13203334641015,0.000606326038505857,0.00205108020434518,3.38627474269325,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.20511097862585,0.000592501596375705,0.00205108020434518,3.4652844187912,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.27989368219283,0.000578992356278901,0.00205108020434518,3.54613757463945,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.3564212403967,0.000565791131500723,0.00205108020434518,3.62887722291387,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.43473436475976,0.000552890899186009,0.00205108020434518,3.71354737987627,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.51487471669893,0.000540284796603115,0.00205108020434518,3.80019308879032,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.59688492968902,0.000527966117493032,0.00205108020434518,3.88886044388395,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.6808086319431,0.000515928308501768,0.00205108020434518,3.97959661487078,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.76669046962206,0.000504164965694049,0.00205108020434518,4.07244987204369,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.8545761305857,0.000492669831146533,0.00205108020434518,4.16746961195392,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,3.94451236869798,0.000481436789618675,0.00205108020434518,4.26470638368929,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,4.0365470286994,0.000470459865299524,0.00205108020434518,4.36421191576556,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,4.13072907165968,0.000459733218628667,0.00205108020434518,4.46603914364524,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,4.22710860102434,0.000449251143189679,0.00205108020434518,4.57024223789846,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,4.32573688926895,0.000439008062674392,0.00205108020434518,4.67687663302091,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,4.42666640517534,0.000428998527916379,0.00205108020434518,4.78599905692415,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,4.52995084174424,0.000419217213992083,0.00205108020434518,4.89766756111407,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,4.63564514475911,0.000409658917388033,0.00205108020434518,5.01194155157335,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,4.74380554201652,0.000400318553232657,0.00205108020434518,5.12888182036463,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,4.85448957323847,0.000391191152591198,0.00205108020434518,5.24855057797091,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,4.96775612068269,0.000382271859822325,0.00205108020434518,5.37101148639069,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,5.08366544046711,0.000373555929994996,0.00205108020434518,5.49632969300513,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,5.20227919462521,0.000365038726364228,0.00205108020434518,5.62457186523551,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,5.32366048390935,0.000356715717904419,0.00205108020434518,5.75580622600933,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,5.44787388135937,0.000348582476898907,0.00205108020434518,5.89010259005387,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,5.57498546665452,0.000340634676584493,0.00205108020434518,6.02753240103657,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,5.70506286126687,0.000332868088849666,0.00205108020434518,6.16816876957204,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,5.8381752644349,0.000325278581985312,0.00205108020434518,6.3120865121158,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,5.97439348997651,0.000317862118486705,0.00205108020434518,6.45936219076549,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,6.11379000396087,0.000310614752905613,0.00205108020434518,6.61007415399084,NA
"10 at% ²H",1e+05,"0.76",0.76,1000,155.687242910821,6.25643896325932,0.000303532629751382,0.00205108020434518,6.7643025783138,NA
